loc_index,grid_id,x,y,z
697,69-0-7,69.0,0.0,4.0
698,69-0-8,69.0,0.0,4.5
699,69-0-9,69.0,0.0,5.0
700,70-0-0,70.0,0.0,0.5
701,70-0-1,70.0,0.0,1.0
702,70-0-2,70.0,0.0,1.5
703,70-0-3,70.0,0.0,2.0
704,70-0-4,70.0,0.0,2.5
705,70-0-5,70.0,0.0,3.0
706,70-0-6,70.0,0.0,3.5
707,70-0-7,70.0,0.0,4.0
708,70-0-8,70.0,0.0,4.5
709,70-0-9,70.0,0.0,5.0
710,71-0-0,71.0,0.0,0.5
711,71-0-1,71.0,0.0,1.0
712,71-0-2,71.0,0.0,1.5
713,71-0-3,71.0,0.0,2.0
714,71-0-4,71.0,0.0,2.5
715,71-0-5,71.0,0.0,3.0
716,71-0-6,71.0,0.0,3.5
717,71-0-7,71.0,0.0,4.0
718,71-0-8,71.0,0.0,4.5
719,71-0-9,71.0,0.0,5.0
720,72-0-0,72.0,0.0,0.5
721,72-0-1,72.0,0.0,1.0
722,72-0-2,72.0,0.0,1.5
723,72-0-3,72.0,0.0,2.0
724,72-0-4,72.0,0.0,2.5
725,72-0-5,72.0,0.0,3.0
726,72-0-6,72.0,0.0,3.5
727,72-0-7,72.0,0.0,4.0
728,72-0-8,72.0,0.0,4.5
729,72-0-9,72.0,0.0,5.0
730,73-0-0,73.0,0.0,0.5
731,73-0-1,73.0,0.0,1.0
732,73-0-2,73.0,0.0,1.5
733,73-0-3,73.0,0.0,2.0
734,73-0-4,73.0,0.0,2.5
735,73-0-5,73.0,0.0,3.0
736,73-0-6,73.0,0.0,3.5
737,73-0-7,73.0,0.0,4.0
738,73-0-8,73.0,0.0,4.5
739,73-0-9,73.0,0.0,5.0
740,74-0-0,74.0,0.0,0.5
741,74-0-1,74.0,0.0,1.0
742,74-0-2,74.0,0.0,1.5
743,74-0-3,74.0,0.0,2.0
744,74-0-4,74.0,0.0,2.5
745,74-0-5,74.0,0.0,3.0
746,74-0-6,74.0,0.0,3.5
747,74-0-7,74.0,0.0,4.0
748,74-0-8,74.0,0.0,4.5
749,74-0-9,74.0,0.0,5.0
750,75-0-0,75.0,0.0,0.5
751,75-0-1,75.0,0.0,1.0
752,75-0-2,75.0,0.0,1.5
753,75-0-3,75.0,0.0,2.0
754,75-0-4,75.0,0.0,2.5
755,75-0-5,75.0,0.0,3.0
756,75-0-6,75.0,0.0,3.5
757,75-0-7,75.0,0.0,4.0
758,75-0-8,75.0,0.0,4.5
759,75-0-9,75.0,0.0,5.0
760,76-0-0,76.0,0.0,0.5
761,76-0-1,76.0,0.0,1.0
762,76-0-2,76.0,0.0,1.5
763,76-0-3,76.0,0.0,2.0
764,76-0-4,76.0,0.0,2.5
765,76-0-5,76.0,0.0,3.0
766,76-0-6,76.0,0.0,3.5
767,76-0-7,76.0,0.0,4.0
768,76-0-8,76.0,0.0,4.5
769,76-0-9,76.0,0.0,5.0
770,77-0-0,77.0,0.0,0.5
771,77-0-1,77.0,0.0,1.0
772,77-0-2,77.0,0.0,1.5
773,77-0-3,77.0,0.0,2.0
774,77-0-4,77.0,0.0,2.5
775,77-0-5,77.0,0.0,3.0
776,77-0-6,77.0,0.0,3.5
777,77-0-7,77.0,0.0,4.0
778,77-0-8,77.0,0.0,4.5
779,77-0-9,77.0,0.0,5.0
780,78-0-0,78.0,0.0,0.5
781,78-0-1,78.0,0.0,1.0
782,78-0-2,78.0,0.0,1.5
783,78-0-3,78.0,0.0,2.0
784,78-0-4,78.0,0.0,2.5
785,78-0-5,78.0,0.0,3.0
786,78-0-6,78.0,0.0,3.5
787,78-0-7,78.0,0.0,4.0
788,78-0-8,78.0,0.0,4.5
789,78-0-9,78.0,0.0,5.0
790,79-0-0,79.0,0.0,0.5
791,79-0-1,79.0,0.0,1.0
792,79-0-2,79.0,0.0,1.5
793,79-0-3,79.0,0.0,2.0
794,79-0-4,79.0,0.0,2.5
795,79-0-5,79.0,0.0,3.0
796,79-0-6,79.0,0.0,3.5
797,79-0-7,79.0,0.0,4.0
798,79-0-8,79.0,0.0,4.5
799,79-0-9,79.0,0.0,5.0
800,80-0-0,80.0,0.0,0.5
801,80-0-1,80.0,0.0,1.0
802,80-0-2,80.0,0.0,1.5
803,80-0-3,80.0,0.0,2.0
804,80-0-4,80.0,0.0,2.5
805,80-0-5,80.0,0.0,3.0
806,80-0-6,80.0,0.0,3.5
807,80-0-7,80.0,0.0,4.0
808,80-0-8,80.0,0.0,4.5
809,80-0-9,80.0,0.0,5.0
810,81-0-0,81.0,0.0,0.5
811,81-0-1,81.0,0.0,1.0
812,81-0-2,81.0,0.0,1.5
813,81-0-3,81.0,0.0,2.0
814,81-0-4,81.0,0.0,2.5
815,81-0-5,81.0,0.0,3.0
816,81-0-6,81.0,0.0,3.5
817,81-0-7,81.0,0.0,4.0
818,81-0-8,81.0,0.0,4.5
819,81-0-9,81.0,0.0,5.0
820,82-0-0,82.0,0.0,0.5
821,82-0-1,82.0,0.0,1.0
822,82-0-2,82.0,0.0,1.5
823,82-0-3,82.0,0.0,2.0
824,82-0-4,82.0,0.0,2.5
825,82-0-5,82.0,0.0,3.0
826,82-0-6,82.0,0.0,3.5
827,82-0-7,82.0,0.0,4.0
828,82-0-8,82.0,0.0,4.5
829,82-0-9,82.0,0.0,5.0
830,83-0-0,83.0,0.0,0.5
831,83-0-1,83.0,0.0,1.0
832,83-0-2,83.0,0.0,1.5
833,83-0-3,83.0,0.0,2.0
834,83-0-4,83.0,0.0,2.5
835,83-0-5,83.0,0.0,3.0
836,83-0-6,83.0,0.0,3.5
837,83-0-7,83.0,0.0,4.0
838,83-0-8,83.0,0.0,4.5
839,83-0-9,83.0,0.0,5.0
840,84-0-0,84.0,0.0,0.5
841,84-0-1,84.0,0.0,1.0
842,84-0-2,84.0,0.0,1.5
843,84-0-3,84.0,0.0,2.0
844,84-0-4,84.0,0.0,2.5
845,84-0-5,84.0,0.0,3.0
846,84-0-6,84.0,0.0,3.5
847,84-0-7,84.0,0.0,4.0
848,84-0-8,84.0,0.0,4.5
849,84-0-9,84.0,0.0,5.0
850,85-0-0,85.0,0.0,0.5
851,85-0-1,85.0,0.0,1.0
852,85-0-2,85.0,0.0,1.5
853,85-0-3,85.0,0.0,2.0
854,85-0-4,85.0,0.0,2.5
855,85-0-5,85.0,0.0,3.0
856,85-0-6,85.0,0.0,3.5
857,85-0-7,85.0,0.0,4.0
858,85-0-8,85.0,0.0,4.5
859,85-0-9,85.0,0.0,5.0
860,86-0-0,86.0,0.0,0.5
861,86-0-1,86.0,0.0,1.0
862,86-0-2,86.0,0.0,1.5
863,86-0-3,86.0,0.0,2.0
864,86-0-4,86.0,0.0,2.5
865,86-0-5,86.0,0.0,3.0
866,86-0-6,86.0,0.0,3.5
867,86-0-7,86.0,0.0,4.0
868,86-0-8,86.0,0.0,4.5
869,86-0-9,86.0,0.0,5.0
870,87-0-0,87.0,0.0,0.5
871,87-0-1,87.0,0.0,1.0
872,87-0-2,87.0,0.0,1.5
873,87-0-3,87.0,0.0,2.0
874,87-0-4,87.0,0.0,2.5
875,87-0-5,87.0,0.0,3.0
876,87-0-6,87.0,0.0,3.5
877,87-0-7,87.0,0.0,4.0
878,87-0-8,87.0,0.0,4.5
879,87-0-9,87.0,0.0,5.0
880,88-0-0,88.0,0.0,0.5
881,88-0-1,88.0,0.0,1.0
882,88-0-2,88.0,0.0,1.5
883,88-0-3,88.0,0.0,2.0
884,88-0-4,88.0,0.0,2.5
885,88-0-5,88.0,0.0,3.0
886,88-0-6,88.0,0.0,3.5
887,88-0-7,88.0,0.0,4.0
888,88-0-8,88.0,0.0,4.5
889,88-0-9,88.0,0.0,5.0
890,89-0-0,89.0,0.0,0.5
891,89-0-1,89.0,0.0,1.0
892,89-0-2,89.0,0.0,1.5
893,89-0-3,89.0,0.0,2.0
894,89-0-4,89.0,0.0,2.5
895,89-0-5,89.0,0.0,3.0
896,89-0-6,89.0,0.0,3.5
897,89-0-7,89.0,0.0,4.0
898,89-0-8,89.0,0.0,4.5
899,89-0-9,89.0,0.0,5.0
900,90-0-0,90.0,0.0,0.5
901,90-0-1,90.0,0.0,1.0
902,90-0-2,90.0,0.0,1.5
903,90-0-3,90.0,0.0,2.0
904,90-0-4,90.0,0.0,2.5
905,90-0-5,90.0,0.0,3.0
906,90-0-6,90.0,0.0,3.5
907,90-0-7,90.0,0.0,4.0
908,90-0-8,90.0,0.0,4.5
909,90-0-9,90.0,0.0,5.0
910,91-0-0,91.0,0.0,0.5
911,91-0-1,91.0,0.0,1.0
912,91-0-2,91.0,0.0,1.5
913,91-0-3,91.0,0.0,2.0
914,91-0-4,91.0,0.0,2.5
915,91-0-5,91.0,0.0,3.0
916,91-0-6,91.0,0.0,3.5
917,91-0-7,91.0,0.0,4.0
918,91-0-8,91.0,0.0,4.5
919,91-0-9,91.0,0.0,5.0
920,92-0-0,92.0,0.0,0.5
921,92-0-1,92.0,0.0,1.0
922,92-0-2,92.0,0.0,1.5
923,92-0-3,92.0,0.0,2.0
924,92-0-4,92.0,0.0,2.5
925,92-0-5,92.0,0.0,3.0
926,92-0-6,92.0,0.0,3.5
927,92-0-7,92.0,0.0,4.0
928,92-0-8,92.0,0.0,4.5
929,92-0-9,92.0,0.0,5.0
930,93-0-0,93.0,0.0,0.5
931,93-0-1,93.0,0.0,1.0
932,93-0-2,93.0,0.0,1.5
933,93-0-3,93.0,0.0,2.0
934,93-0-4,93.0,0.0,2.5
935,93-0-5,93.0,0.0,3.0
936,93-0-6,93.0,0.0,3.5
937,93-0-7,93.0,0.0,4.0
938,93-0-8,93.0,0.0,4.5
939,93-0-9,93.0,0.0,5.0
940,94-0-0,94.0,0.0,0.5
941,94-0-1,94.0,0.0,1.0
942,94-0-2,94.0,0.0,1.5
943,94-0-3,94.0,0.0,2.0
944,94-0-4,94.0,0.0,2.5
945,94-0-5,94.0,0.0,3.0
946,94-0-6,94.0,0.0,3.5
947,94-0-7,94.0,0.0,4.0
948,94-0-8,94.0,0.0,4.5
949,94-0-9,94.0,0.0,5.0
950,95-0-0,95.0,0.0,0.5
951,95-0-1,95.0,0.0,1.0
952,95-0-2,95.0,0.0,1.5
953,95-0-3,95.0,0.0,2.0
954,95-0-4,95.0,0.0,2.5
955,95-0-5,95.0,0.0,3.0
956,95-0-6,95.0,0.0,3.5
957,95-0-7,95.0,0.0,4.0
958,95-0-8,95.0,0.0,4.5
959,95-0-9,95.0,0.0,5.0
960,96-0-0,96.0,0.0,0.5
961,96-0-1,96.0,0.0,1.0
962,96-0-2,96.0,0.0,1.5
963,96-0-3,96.0,0.0,2.0
964,96-0-4,96.0,0.0,2.5
965,96-0-5,96.0,0.0,3.0
966,96-0-6,96.0,0.0,3.5
967,96-0-7,96.0,0.0,4.0
968,96-0-8,96.0,0.0,4.5
969,96-0-9,96.0,0.0,5.0
970,97-0-0,97.0,0.0,0.5
971,97-0-1,97.0,0.0,1.0
972,97-0-2,97.0,0.0,1.5
973,97-0-3,97.0,0.0,2.0
974,97-0-4,97.0,0.0,2.5
975,97-0-5,97.0,0.0,3.0
976,97-0-6,97.0,0.0,3.5
977,97-0-7,97.0,0.0,4.0
978,97-0-8,97.0,0.0,4.5
979,97-0-9,97.0,0.0,5.0
980,98-0-0,98.0,0.0,0.5
981,98-0-1,98.0,0.0,1.0
982,98-0-2,98.0,0.0,1.5
983,98-0-3,98.0,0.0,2.0
984,98-0-4,98.0,0.0,2.5
985,98-0-5,98.0,0.0,3.0
986,98-0-6,98.0,0.0,3.5
987,98-0-7,98.0,0.0,4.0
988,98-0-8,98.0,0.0,4.5
989,98-0-9,98.0,0.0,5.0
990,99-0-0,99.0,0.0,0.5
991,99-0-1,99.0,0.0,1.0
992,99-0-2,99.0,0.0,1.5
993,99-0-3,99.0,0.0,2.0
994,99-0-4,99.0,0.0,2.5
995,99-0-5,99.0,0.0,3.0
996,99-0-6,99.0,0.0,3.5
997,99-0-7,99.0,0.0,4.0
998,99-0-8,99.0,0.0,4.5
999,99-0-9,99.0,0.0,5.0
1000,100-0-0,100.0,0.0,0.5
1001,100-0-1,100.0,0.0,1.0
1002,100-0-2,100.0,0.0,1.5
1003,100-0-3,100.0,0.0,2.0
1004,100-0-4,100.0,0.0,2.5
1005,100-0-5,100.0,0.0,3.0
1006,100-0-6,100.0,0.0,3.5
1007,100-0-7,100.0,0.0,4.0
1008,100-0-8,100.0,0.0,4.5
1009,100-0-9,100.0,0.0,5.0
1010,0-1-0,0.0,1.0,0.5
1011,0-1-1,0.0,1.0,1.0
1012,0-1-2,0.0,1.0,1.5
1013,0-1-3,0.0,1.0,2.0
1014,0-1-4,0.0,1.0,2.5
1015,0-1-5,0.0,1.0,3.0
1016,0-1-6,0.0,1.0,3.5
1017,0-1-7,0.0,1.0,4.0
1018,0-1-8,0.0,1.0,4.5
1019,0-1-9,0.0,1.0,5.0
1020,1-1-0,1.0,1.0,0.5
1021,1-1-1,1.0,1.0,1.0
1022,1-1-2,1.0,1.0,1.5
1023,1-1-3,1.0,1.0,2.0
1024,1-1-4,1.0,1.0,2.5
1025,1-1-5,1.0,1.0,3.0
1026,1-1-6,1.0,1.0,3.5
1027,1-1-7,1.0,1.0,4.0
1028,1-1-8,1.0,1.0,4.5
1029,1-1-9,1.0,1.0,5.0
1030,2-1-0,2.0,1.0,0.5
1031,2-1-1,2.0,1.0,1.0
1032,2-1-2,2.0,1.0,1.5
1033,2-1-3,2.0,1.0,2.0
1034,2-1-4,2.0,1.0,2.5
1035,2-1-5,2.0,1.0,3.0
1036,2-1-6,2.0,1.0,3.5
1037,2-1-7,2.0,1.0,4.0
1038,2-1-8,2.0,1.0,4.5
1039,2-1-9,2.0,1.0,5.0
1040,3-1-0,3.0,1.0,0.5
1041,3-1-1,3.0,1.0,1.0
1042,3-1-2,3.0,1.0,1.5
1043,3-1-3,3.0,1.0,2.0
1044,3-1-4,3.0,1.0,2.5
1045,3-1-5,3.0,1.0,3.0
1046,3-1-6,3.0,1.0,3.5
1047,3-1-7,3.0,1.0,4.0
1048,3-1-8,3.0,1.0,4.5
1049,3-1-9,3.0,1.0,5.0
1050,4-1-0,4.0,1.0,0.5
1051,4-1-1,4.0,1.0,1.0
1052,4-1-2,4.0,1.0,1.5
1053,4-1-3,4.0,1.0,2.0
1054,4-1-4,4.0,1.0,2.5
1055,4-1-5,4.0,1.0,3.0
1056,4-1-6,4.0,1.0,3.5
1057,4-1-7,4.0,1.0,4.0
1058,4-1-8,4.0,1.0,4.5
1059,4-1-9,4.0,1.0,5.0
1060,5-1-0,5.0,1.0,0.5
1061,5-1-1,5.0,1.0,1.0
1062,5-1-2,5.0,1.0,1.5
1063,5-1-3,5.0,1.0,2.0
1064,5-1-4,5.0,1.0,2.5
1065,5-1-5,5.0,1.0,3.0
1066,5-1-6,5.0,1.0,3.5
1067,5-1-7,5.0,1.0,4.0
1068,5-1-8,5.0,1.0,4.5
1069,5-1-9,5.0,1.0,5.0
1070,6-1-0,6.0,1.0,0.5
1071,6-1-1,6.0,1.0,1.0
1072,6-1-2,6.0,1.0,1.5
1073,6-1-3,6.0,1.0,2.0
1074,6-1-4,6.0,1.0,2.5
1075,6-1-5,6.0,1.0,3.0
1076,6-1-6,6.0,1.0,3.5
1077,6-1-7,6.0,1.0,4.0
1078,6-1-8,6.0,1.0,4.5
1079,6-1-9,6.0,1.0,5.0
1080,7-1-0,7.0,1.0,0.5
1081,7-1-1,7.0,1.0,1.0
1082,7-1-2,7.0,1.0,1.5
1083,7-1-3,7.0,1.0,2.0
1084,7-1-4,7.0,1.0,2.5
1085,7-1-5,7.0,1.0,3.0
1086,7-1-6,7.0,1.0,3.5
1087,7-1-7,7.0,1.0,4.0
1088,7-1-8,7.0,1.0,4.5
1089,7-1-9,7.0,1.0,5.0
1090,8-1-0,8.0,1.0,0.5
1091,8-1-1,8.0,1.0,1.0
1092,8-1-2,8.0,1.0,1.5
1093,8-1-3,8.0,1.0,2.0
1094,8-1-4,8.0,1.0,2.5
1095,8-1-5,8.0,1.0,3.0
1096,8-1-6,8.0,1.0,3.5
1097,8-1-7,8.0,1.0,4.0
1098,8-1-8,8.0,1.0,4.5
1099,8-1-9,8.0,1.0,5.0
1100,9-1-0,9.0,1.0,0.5
1101,9-1-1,9.0,1.0,1.0
1102,9-1-2,9.0,1.0,1.5
1103,9-1-3,9.0,1.0,2.0
1104,9-1-4,9.0,1.0,2.5
1105,9-1-5,9.0,1.0,3.0
1106,9-1-6,9.0,1.0,3.5
1107,9-1-7,9.0,1.0,4.0
1108,9-1-8,9.0,1.0,4.5
1109,9-1-9,9.0,1.0,5.0
1110,10-1-0,10.0,1.0,0.5
1111,10-1-1,10.0,1.0,1.0
1112,10-1-2,10.0,1.0,1.5
1113,10-1-3,10.0,1.0,2.0
1114,10-1-4,10.0,1.0,2.5
1115,10-1-5,10.0,1.0,3.0
1116,10-1-6,10.0,1.0,3.5
1117,10-1-7,10.0,1.0,4.0
1118,10-1-8,10.0,1.0,4.5
1119,10-1-9,10.0,1.0,5.0
1120,11-1-0,11.0,1.0,0.5
1121,11-1-1,11.0,1.0,1.0
1122,11-1-2,11.0,1.0,1.5
1123,11-1-3,11.0,1.0,2.0
1124,11-1-4,11.0,1.0,2.5
1125,11-1-5,11.0,1.0,3.0
1126,11-1-6,11.0,1.0,3.5
1127,11-1-7,11.0,1.0,4.0
1128,11-1-8,11.0,1.0,4.5
1129,11-1-9,11.0,1.0,5.0
1130,12-1-0,12.0,1.0,0.5
1131,12-1-1,12.0,1.0,1.0
1132,12-1-2,12.0,1.0,1.5
1133,12-1-3,12.0,1.0,2.0
1134,12-1-4,12.0,1.0,2.5
1135,12-1-5,12.0,1.0,3.0
1136,12-1-6,12.0,1.0,3.5
1137,12-1-7,12.0,1.0,4.0
1138,12-1-8,12.0,1.0,4.5
1139,12-1-9,12.0,1.0,5.0
1140,13-1-0,13.0,1.0,0.5
1141,13-1-1,13.0,1.0,1.0
1142,13-1-2,13.0,1.0,1.5
1143,13-1-3,13.0,1.0,2.0
1144,13-1-4,13.0,1.0,2.5
1145,13-1-5,13.0,1.0,3.0
1146,13-1-6,13.0,1.0,3.5
1147,13-1-7,13.0,1.0,4.0
1148,13-1-8,13.0,1.0,4.5
1149,13-1-9,13.0,1.0,5.0
1150,14-1-0,14.0,1.0,0.5
1151,14-1-1,14.0,1.0,1.0
1152,14-1-2,14.0,1.0,1.5
1153,14-1-3,14.0,1.0,2.0
1154,14-1-4,14.0,1.0,2.5
1155,14-1-5,14.0,1.0,3.0
1156,14-1-6,14.0,1.0,3.5
1157,14-1-7,14.0,1.0,4.0
1158,14-1-8,14.0,1.0,4.5
1159,14-1-9,14.0,1.0,5.0
1160,15-1-0,15.0,1.0,0.5
1161,15-1-1,15.0,1.0,1.0
1162,15-1-2,15.0,1.0,1.5
1163,15-1-3,15.0,1.0,2.0
1164,15-1-4,15.0,1.0,2.5
1165,15-1-5,15.0,1.0,3.0
1166,15-1-6,15.0,1.0,3.5
1167,15-1-7,15.0,1.0,4.0
1168,15-1-8,15.0,1.0,4.5
1169,15-1-9,15.0,1.0,5.0
1170,16-1-0,16.0,1.0,0.5
1171,16-1-1,16.0,1.0,1.0
1172,16-1-2,16.0,1.0,1.5
1173,16-1-3,16.0,1.0,2.0
1174,16-1-4,16.0,1.0,2.5
1175,16-1-5,16.0,1.0,3.0
1176,16-1-6,16.0,1.0,3.5
1177,16-1-7,16.0,1.0,4.0
1178,16-1-8,16.0,1.0,4.5
1179,16-1-9,16.0,1.0,5.0
1180,17-1-0,17.0,1.0,0.5
1181,17-1-1,17.0,1.0,1.0
1182,17-1-2,17.0,1.0,1.5
1183,17-1-3,17.0,1.0,2.0
1184,17-1-4,17.0,1.0,2.5
1185,17-1-5,17.0,1.0,3.0
1186,17-1-6,17.0,1.0,3.5
1187,17-1-7,17.0,1.0,4.0
1188,17-1-8,17.0,1.0,4.5
1189,17-1-9,17.0,1.0,5.0
1190,18-1-0,18.0,1.0,0.5
1191,18-1-1,18.0,1.0,1.0
1192,18-1-2,18.0,1.0,1.5
1193,18-1-3,18.0,1.0,2.0
1194,18-1-4,18.0,1.0,2.5
1195,18-1-5,18.0,1.0,3.0
1196,18-1-6,18.0,1.0,3.5
1197,18-1-7,18.0,1.0,4.0
1198,18-1-8,18.0,1.0,4.5
1199,18-1-9,18.0,1.0,5.0
1200,19-1-0,19.0,1.0,0.5
1201,19-1-1,19.0,1.0,1.0
1202,19-1-2,19.0,1.0,1.5
1203,19-1-3,19.0,1.0,2.0
1204,19-1-4,19.0,1.0,2.5
1205,19-1-5,19.0,1.0,3.0
1206,19-1-6,19.0,1.0,3.5
1207,19-1-7,19.0,1.0,4.0
1208,19-1-8,19.0,1.0,4.5
1209,19-1-9,19.0,1.0,5.0
1210,20-1-0,20.0,1.0,0.5
1211,20-1-1,20.0,1.0,1.0
1212,20-1-2,20.0,1.0,1.5
1213,20-1-3,20.0,1.0,2.0
1214,20-1-4,20.0,1.0,2.5
1215,20-1-5,20.0,1.0,3.0
1216,20-1-6,20.0,1.0,3.5
1217,20-1-7,20.0,1.0,4.0
1218,20-1-8,20.0,1.0,4.5
1219,20-1-9,20.0,1.0,5.0
1220,21-1-0,21.0,1.0,0.5
1221,21-1-1,21.0,1.0,1.0
1222,21-1-2,21.0,1.0,1.5
1223,21-1-3,21.0,1.0,2.0
1224,21-1-4,21.0,1.0,2.5
1225,21-1-5,21.0,1.0,3.0
1226,21-1-6,21.0,1.0,3.5
1227,21-1-7,21.0,1.0,4.0
1228,21-1-8,21.0,1.0,4.5
1229,21-1-9,21.0,1.0,5.0
1230,22-1-0,22.0,1.0,0.5
1231,22-1-1,22.0,1.0,1.0
1232,22-1-2,22.0,1.0,1.5
1233,22-1-3,22.0,1.0,2.0
1234,22-1-4,22.0,1.0,2.5
1235,22-1-5,22.0,1.0,3.0
1236,22-1-6,22.0,1.0,3.5
1237,22-1-7,22.0,1.0,4.0
1238,22-1-8,22.0,1.0,4.5
1239,22-1-9,22.0,1.0,5.0
1240,23-1-0,23.0,1.0,0.5
1241,23-1-1,23.0,1.0,1.0
1242,23-1-2,23.0,1.0,1.5
1243,23-1-3,23.0,1.0,2.0
1244,23-1-4,23.0,1.0,2.5
1245,23-1-5,23.0,1.0,3.0
1246,23-1-6,23.0,1.0,3.5
1247,23-1-7,23.0,1.0,4.0
1248,23-1-8,23.0,1.0,4.5
1249,23-1-9,23.0,1.0,5.0
1250,24-1-0,24.0,1.0,0.5
1251,24-1-1,24.0,1.0,1.0
1252,24-1-2,24.0,1.0,1.5
1253,24-1-3,24.0,1.0,2.0
1254,24-1-4,24.0,1.0,2.5
1255,24-1-5,24.0,1.0,3.0
1256,24-1-6,24.0,1.0,3.5
1257,24-1-7,24.0,1.0,4.0
1258,24-1-8,24.0,1.0,4.5
1259,24-1-9,24.0,1.0,5.0
1260,25-1-0,25.0,1.0,0.5
1261,25-1-1,25.0,1.0,1.0
1262,25-1-2,25.0,1.0,1.5
1263,25-1-3,25.0,1.0,2.0
1264,25-1-4,25.0,1.0,2.5
1265,25-1-5,25.0,1.0,3.0
1266,25-1-6,25.0,1.0,3.5
1267,25-1-7,25.0,1.0,4.0
1268,25-1-8,25.0,1.0,4.5
1269,25-1-9,25.0,1.0,5.0
1270,26-1-0,26.0,1.0,0.5
1271,26-1-1,26.0,1.0,1.0
1272,26-1-2,26.0,1.0,1.5
1273,26-1-3,26.0,1.0,2.0
1274,26-1-4,26.0,1.0,2.5
1275,26-1-5,26.0,1.0,3.0
1276,26-1-6,26.0,1.0,3.5
1277,26-1-7,26.0,1.0,4.0
1278,26-1-8,26.0,1.0,4.5
1279,26-1-9,26.0,1.0,5.0
1280,27-1-0,27.0,1.0,0.5
1281,27-1-1,27.0,1.0,1.0
1282,27-1-2,27.0,1.0,1.5
1283,27-1-3,27.0,1.0,2.0
1284,27-1-4,27.0,1.0,2.5
1285,27-1-5,27.0,1.0,3.0
1286,27-1-6,27.0,1.0,3.5
1287,27-1-7,27.0,1.0,4.0
1288,27-1-8,27.0,1.0,4.5
1289,27-1-9,27.0,1.0,5.0
1290,28-1-0,28.0,1.0,0.5
1291,28-1-1,28.0,1.0,1.0
1292,28-1-2,28.0,1.0,1.5
1293,28-1-3,28.0,1.0,2.0
1294,28-1-4,28.0,1.0,2.5
1295,28-1-5,28.0,1.0,3.0
1296,28-1-6,28.0,1.0,3.5
1297,28-1-7,28.0,1.0,4.0
1298,28-1-8,28.0,1.0,4.5
1299,28-1-9,28.0,1.0,5.0
1300,29-1-0,29.0,1.0,0.5
1301,29-1-1,29.0,1.0,1.0
1302,29-1-2,29.0,1.0,1.5
1303,29-1-3,29.0,1.0,2.0
1304,29-1-4,29.0,1.0,2.5
1305,29-1-5,29.0,1.0,3.0
1306,29-1-6,29.0,1.0,3.5
1307,29-1-7,29.0,1.0,4.0
1308,29-1-8,29.0,1.0,4.5
1309,29-1-9,29.0,1.0,5.0
1310,30-1-0,30.0,1.0,0.5
1311,30-1-1,30.0,1.0,1.0
1312,30-1-2,30.0,1.0,1.5
1313,30-1-3,30.0,1.0,2.0
1314,30-1-4,30.0,1.0,2.5
1315,30-1-5,30.0,1.0,3.0
1316,30-1-6,30.0,1.0,3.5
1317,30-1-7,30.0,1.0,4.0
1318,30-1-8,30.0,1.0,4.5
1319,30-1-9,30.0,1.0,5.0
1320,31-1-0,31.0,1.0,0.5
1321,31-1-1,31.0,1.0,1.0
1322,31-1-2,31.0,1.0,1.5
1323,31-1-3,31.0,1.0,2.0
1324,31-1-4,31.0,1.0,2.5
1325,31-1-5,31.0,1.0,3.0
1326,31-1-6,31.0,1.0,3.5
1327,31-1-7,31.0,1.0,4.0
1328,31-1-8,31.0,1.0,4.5
1329,31-1-9,31.0,1.0,5.0
1330,32-1-0,32.0,1.0,0.5
1331,32-1-1,32.0,1.0,1.0
1332,32-1-2,32.0,1.0,1.5
1333,32-1-3,32.0,1.0,2.0
1334,32-1-4,32.0,1.0,2.5
1335,32-1-5,32.0,1.0,3.0
1336,32-1-6,32.0,1.0,3.5
1337,32-1-7,32.0,1.0,4.0
1338,32-1-8,32.0,1.0,4.5
1339,32-1-9,32.0,1.0,5.0
1340,33-1-0,33.0,1.0,0.5
1341,33-1-1,33.0,1.0,1.0
1342,33-1-2,33.0,1.0,1.5
1343,33-1-3,33.0,1.0,2.0
1344,33-1-4,33.0,1.0,2.5
1345,33-1-5,33.0,1.0,3.0
1346,33-1-6,33.0,1.0,3.5
1347,33-1-7,33.0,1.0,4.0
1348,33-1-8,33.0,1.0,4.5
1349,33-1-9,33.0,1.0,5.0
1350,34-1-0,34.0,1.0,0.5
1351,34-1-1,34.0,1.0,1.0
1352,34-1-2,34.0,1.0,1.5
1353,34-1-3,34.0,1.0,2.0
1354,34-1-4,34.0,1.0,2.5
1355,34-1-5,34.0,1.0,3.0
1356,34-1-6,34.0,1.0,3.5
1357,34-1-7,34.0,1.0,4.0
1358,34-1-8,34.0,1.0,4.5
1359,34-1-9,34.0,1.0,5.0
1360,35-1-0,35.0,1.0,0.5
1361,35-1-1,35.0,1.0,1.0
1362,35-1-2,35.0,1.0,1.5
1363,35-1-3,35.0,1.0,2.0
1364,35-1-4,35.0,1.0,2.5
1365,35-1-5,35.0,1.0,3.0
1366,35-1-6,35.0,1.0,3.5
1367,35-1-7,35.0,1.0,4.0
1368,35-1-8,35.0,1.0,4.5
1369,35-1-9,35.0,1.0,5.0
1370,36-1-0,36.0,1.0,0.5
1371,36-1-1,36.0,1.0,1.0
1372,36-1-2,36.0,1.0,1.5
1373,36-1-3,36.0,1.0,2.0
1374,36-1-4,36.0,1.0,2.5
1375,36-1-5,36.0,1.0,3.0
1376,36-1-6,36.0,1.0,3.5
